ApsimVersion = 7.10 r32c72e495ed39966b5eaf17f9fbca83a93144f5b
Title = Sorghum_Gatton_Tiller_x_Density_2 outputfile_daily
           date DaysAfterSowing         Leafno            lai        tillers   tillersAdded      linearLAI calculatedTillers         Supply         Demand       sw_dep()            SLA         maxSLA     ll15_dep()      dul_dep()        WaterSD        Biomass          yield        GrainNo          stage     biomass_wt   GrainGreenWt  RachisGreenWt    StemGreenWt      GrainSize LeafSenescedWt TillerNoFertile           TPLA           SPLA        DeltaTT    LeafGreenWt       DeltaLAI  DeltaGreenN()            lai           slai           GPLA         reeves
     16/01/1999              86         17.102          6.006          3.400          5.000          4.021             5.394     336847.057      19952.209        743.902        205.366        160.999        486.000        753.000          1.000        11987.3         2849.1      31435.785          8.354       1198.735         284.91         127.02         396.67          9.063          97.67           3.270      20105.491       5089.986         12.645         292.46          0.000           0.37          6.006          2.036       5089.986        150.000
     17/01/1999              87         17.102          6.006          3.400          5.000          4.021             5.394     336847.057      19952.209        737.147        205.366        160.999        486.000        753.000          1.000        12252.2         3134.2      31435.785          8.381       1225.217         313.42         127.02         394.64          9.970          97.67           3.270      20105.491       5089.986         12.720         292.46          0.000           0.37          6.006          2.036       5089.986        150.000
     18/01/1999              88         17.102          6.006          3.400          5.000          4.021             5.394     336847.057      19952.209        730.585        205.366        160.999        486.000        753.000          1.000        12560.8         3436.9      31435.785          8.409       1256.077         343.69         127.02         395.23         10.933          97.67           3.270      20105.491       5089.986         14.050         292.46          0.000           0.41          6.006          2.036       5089.986        150.000
     19/01/1999              89         17.102          6.006          3.400          5.000          4.021             5.394     336847.057      19952.209        723.619        205.366        160.999        486.000        753.000          1.000        12835.8         3726.2      31435.785          8.437       1283.584         372.62         127.02         393.81         11.853          97.67           3.270      20105.491       5089.986         12.659         292.46          0.000           0.37          6.006          2.036       5089.986        150.000
     20/01/1999              90         17.102          6.006          3.400          5.000          4.021             5.394     336847.057      19952.209        716.616        205.366        160.999        486.000        753.000          1.000        13118.8         4018.6      31435.785          8.464       1311.882         401.86         127.02         392.87         12.784          97.67           3.270      20105.491       5089.986         13.778         292.46          0.000           0.40          6.006          2.036       5089.986        150.000
     21/01/1999              91         17.102          6.006          3.400          5.000          4.021             5.394     336847.057      19952.209        713.460        205.366        160.999        486.000        753.000          1.000        13365.3         4296.3      31435.785          8.492       1336.526         429.63         127.02         389.74         13.667          97.67           3.270      20105.491       5089.986         14.658         292.46          0.000           0.43          6.006          2.036       5089.986        150.000
     22/01/1999              92         17.102          6.006          3.400          5.000          4.021             5.394     336847.057      19952.209        705.417        205.366        160.999        486.000        753.000          1.000        13690.8         4605.9      31435.785          8.520       1369.080         460.59         127.02         391.34         14.652          97.67           3.270      20105.491       5089.986         13.052         292.46          0.000           0.38          6.006          2.036       5089.986        150.000
     23/01/1999              93         17.102          6.006          3.400          5.000          4.021             5.394     336847.057      19952.209        696.216        205.366        160.999        486.000        753.000          1.000        14013.1         4914.2      31435.785          8.547       1401.315         491.42         127.02         392.75         15.632          97.67           3.270      20105.491       5089.986         12.114         292.46          0.000           0.35          6.006          2.036       5089.986        150.000
     24/01/1999              94         17.102          6.006          3.400          5.000          4.021             5.394     336847.057      19952.209        686.784        205.366        160.999        486.000        753.000          1.000        14316.8         5214.9      31435.785          8.575       1431.677         521.49         127.02         393.03         16.589          97.67           3.270      20105.491       5089.986         12.969         292.46          0.000           0.38          6.006          2.036       5089.986        150.000
     25/01/1999              95         17.102          6.006          3.400          5.000          4.021             5.394     336847.057      19952.209        684.477        205.366        160.999        486.000        753.000          1.000        14451.2         5447.5      31435.785          8.603       1445.115         544.75         127.02         383.21         17.329          97.67           3.270      20105.491       5089.986         14.215         292.46          0.000           0.41          6.006          2.036       5089.986        150.000
     26/01/1999              96         17.102          6.006          3.400          5.000          4.021             5.394     336847.057      19952.209        679.859        205.366        160.999        486.000        753.000          1.000        14691.6         5722.8      31435.785          8.630       1469.157         572.28         127.02         379.72         18.205          97.67           3.270      20105.491       5089.986         15.599         292.46          0.000           0.45          6.006          2.036       5089.986        150.000
     27/01/1999              97         17.102          6.006          3.400          5.000          4.021             5.394     336847.057      19952.209        673.728        205.366        160.999        486.000        753.000          1.000        14940.5         6001.5      31435.785          8.658       1494.046         600.15         127.02         376.74         19.091          97.67           3.270      20105.491       5089.986         13.800         292.46          0.000           0.40          6.006          2.036       5089.986        150.000
     28/01/1999              98         17.102          6.006          3.400          5.000          4.021             5.394     336847.057      19952.209        668.446        205.366        160.999        486.000        753.000          1.000        15172.8         6273.5      31435.785          8.686       1517.282         627.35         127.02         372.77         19.957          97.67           3.270      20105.491       5089.986         14.822         292.46          0.000           0.43          6.006          2.036       5089.986        150.000
     29/01/1999              99         17.102          6.006          3.400          5.000          4.021             5.394     336847.057      19952.209        661.704        205.366        160.999        486.000        753.000          1.000        15430.5         6555.8      31435.785          8.713       1543.048         655.58         127.02         370.32         20.854          97.67           3.270      20105.491       5089.986         14.186         292.46          0.000           0.41          6.006          2.036       5089.986        150.000
     30/01/1999             100         17.102          6.006          3.400          5.000          4.021             5.394     336847.057      19952.209        671.078        205.366        160.999        486.000        753.000          1.000        15647.8         6821.8      31435.785          8.741       1564.779         682.18         127.02         365.45         21.701          97.67           3.270      20105.491       5089.986         13.864         292.46          0.000           0.40          6.006          2.036       5089.986        150.000
     31/01/1999             101         17.102          5.933          3.400          5.000          4.021             5.394     336847.057      19952.209        673.709        205.366        160.999        486.000        753.000          1.000        15818.9         7069.2      31435.785          8.769       1581.892         706.92         127.02         357.82         22.488         101.26           3.270      20105.491       5274.235         14.907         288.88          0.000           0.00          5.933          2.110       5274.235        150.000
     01/02/1999             102         17.102          5.838          3.400          5.000          4.021             5.394     336847.057      19952.209        682.632        205.366        160.999        486.000        753.000          1.000        15895.5         7271.5      31435.785          8.795       1589.553         727.15         127.02         345.25         23.131         105.86           3.270      20105.491       5510.243         11.800         284.28          0.000           0.00          5.838          2.204       5510.243        150.000
     02/02/1999             103         17.102          5.652          3.400          5.000          4.021             5.394     336847.057      19952.209        700.535        205.366        160.999        486.000        753.000          1.000        16072.2         7521.1      31435.785          8.823       1607.224         752.11         127.02         337.96         23.925         114.93           3.270      20105.491       5975.895         12.565         275.21          0.000           0.00          5.652          2.390       5975.895        150.000
     03/02/1999             104         17.102          5.467          3.400          5.000          4.021             5.394     336847.057      19952.209        695.307        205.366        160.999        486.000        753.000          1.000        16349.6         7811.3      31435.785          8.851       1634.963         781.13         127.02         336.68         24.848         123.95           3.270      20105.491       6438.958         13.155         266.19          0.000           0.00          5.467          2.576       6438.958        150.000
     04/02/1999             105         17.102          5.304          3.400          5.000          4.021             5.394     336847.057      19952.209        690.333        205.366        160.999        486.000        753.000          1.000        16580.8         8082.9      31435.785          8.879       1658.078         808.29         127.02         332.64         25.712         131.86           3.270      20105.491       6845.015         12.530         258.28          0.000           0.00          5.304          2.738       6845.015        150.000
     05/02/1999             106         17.102          5.155          3.400          5.000          4.021             5.394     336847.057      19952.209        681.358        205.366        160.999        486.000        753.000          1.000        16874.0         8379.4      31435.785          8.906       1687.402         837.94         127.02         332.31         26.656         139.11           3.270      20105.491       7217.305         12.460         251.03          0.000           0.00          5.155          2.887       7217.305        150.000
     06/02/1999             107         17.102          5.003          3.400          5.000          4.021             5.394     336847.057      19952.209        674.781        205.366        160.999        486.000        753.000          1.000        17110.6         8653.1      31435.785          8.934       1711.055         865.31         127.02         328.59         27.526         146.53           3.270      20105.491       7598.258         13.891         243.61          0.000           0.00          5.003          3.039       7598.258        150.000
     07/02/1999             108         17.102          4.871          3.400          5.000          4.021             5.394     336847.057      19952.209        673.569        205.366        160.999        486.000        753.000          1.000        17185.6         8857.9      31435.785          8.962       1718.562         885.79         127.02         315.62         28.178         152.96           3.270      20105.491       7928.787         13.220         237.17          0.000           0.00          4.871          3.172       7928.787        150.000
     08/02/1999             109         17.102          4.757          3.400          5.000          4.021             5.394     336847.057      19952.209        709.795        205.366        160.999        486.000        753.000          1.000        17212.7         8995.1      31435.785          8.989       1721.265         899.51         127.02         304.60         28.614         158.48           3.270      20105.491       8211.857         12.375         231.66          0.000           0.00          4.757          3.285       8211.857        150.000
     09/02/1999             110         17.102          4.687          3.400          5.000          4.021             5.394     336847.057      19952.209        797.101        205.366        160.999        486.000        753.000          1.000        17282.6         9065.0      31435.785          9.000       1728.257         906.50         127.02         304.60         28.837         161.91           3.270      20105.491       8388.003         11.755         228.23          0.000           0.00          4.687          3.355       8388.003        150.000
     10/02/1999             111         17.102          4.578          3.400          5.000          4.021             5.394     336847.057      19952.209        795.065        205.366        160.999        486.000        753.000          1.000        17440.7         9223.1      31435.785          9.731       1744.068         922.31         127.02         304.60         29.340         167.22           3.270      20105.491       8660.575         13.820         222.92          0.000           0.00          4.578          3.464       8660.575        150.000
     11/02/1999             112         17.102          4.578          3.400          5.000          4.021             5.394     336847.057      19952.209        786.245        205.366        160.999        486.000        753.000          1.000        17549.5         9223.1      31435.785         10.000       1754.949         922.31         127.02         315.48         29.340         167.22           3.270      20105.491       8660.575         11.455         222.92          0.000           0.00          4.578          3.464       8660.575        150.000
