ApsimVersion = 7.10 r32c72e495ed39966b5eaf17f9fbca83a93144f5b
Title = Sorghum_Gatton_Tiller_x_Density_3 outputfile_daily
           date DaysAfterSowing         Leafno            lai        tillers   tillersAdded      linearLAI calculatedTillers         Supply         Demand       sw_dep()            SLA         maxSLA     ll15_dep()      dul_dep()        WaterSD        Biomass          yield        GrainNo          stage     biomass_wt   GrainGreenWt  RachisGreenWt    StemGreenWt      GrainSize LeafSenescedWt TillerNoFertile           TPLA           SPLA        DeltaTT    LeafGreenWt       DeltaLAI  DeltaGreenN()            lai           slai           GPLA         reeves
     16/01/1999              86         17.102          6.033          1.100          3.000          4.537             5.394     336847.057      19952.209        744.478        193.905        160.999        486.000        753.000          1.000        13225.9         3060.8      35379.092          8.354       1322.586         306.08         142.06         410.50          8.651         152.81           1.530      11341.778       3800.502         12.645         311.13          0.000           0.37          6.033          3.040       3800.502        150.000
     17/01/1999              87         17.102          6.033          1.100          3.000          4.537             5.394     336847.057      19952.209        737.747        193.905        160.999        486.000        753.000          1.000        13487.2         3366.9      35379.092          8.381       1348.723         336.69         142.06         406.03          9.517         152.81           1.530      11341.778       3800.502         12.720         311.13          0.000           0.37          6.033          3.040       3800.502        150.000
     18/01/1999              88         17.102          6.033          1.100          3.000          4.537             5.394     336847.057      19952.209        731.246        193.905        160.999        486.000        753.000          1.000        13791.8         3690.4      35379.092          8.409       1379.183         369.04         142.06         404.14         10.431         152.81           1.530      11341.778       3800.502         14.050         311.13          0.000           0.41          6.033          3.040       3800.502        150.000
     19/01/1999              89         17.102          6.033          1.100          3.000          4.537             5.394     336847.057      19952.209        724.342        193.905        160.999        486.000        753.000          1.000        14063.3         4000.6      35379.092          8.437       1406.332         400.06         142.06         400.27         11.308         152.81           1.530      11341.778       3800.502         12.659         311.13          0.000           0.37          6.033          3.040       3800.502        150.000
     20/01/1999              90         17.102          6.033          1.100          3.000          4.537             5.394     336847.057      19952.209        717.862        193.905        160.999        486.000        753.000          1.000        14342.3         4313.8      35379.092          8.464       1434.229         431.38         142.06         396.84         12.193         152.81           1.530      11341.778       3800.502         13.778         311.13          0.000           0.40          6.033          3.040       3800.502        150.000
     21/01/1999              91         17.102          6.033          1.100          3.000          4.537             5.394     336847.057      19952.209        714.785        193.905        160.999        486.000        753.000          1.000        14585.2         4612.5      35379.092          8.492       1458.517         461.25         142.06         391.26         13.037         152.81           1.530      11341.778       3800.502         14.658         311.13          0.000           0.43          6.033          3.040       3800.502        150.000
     22/01/1999              92         17.102          6.033          1.100          3.000          4.537             5.394     336847.057      19952.209        706.867        193.905        160.999        486.000        753.000          1.000        14906.2         4942.6      35379.092          8.520       1490.619         494.26         142.06         390.35         13.970         152.81           1.530      11341.778       3800.502         13.052         311.13          0.000           0.38          6.033          3.040       3800.502        150.000
     23/01/1999              93         17.102          6.033          1.100          3.000          4.537             5.394     336847.057      19952.209        697.820        193.905        160.999        486.000        753.000          1.000        15223.4         5271.2      35379.092          8.547       1522.338         527.12         142.06         389.21         14.899         152.81           1.530      11341.778       3800.502         12.114         311.13          0.000           0.35          6.033          3.040       3800.502        150.000
     24/01/1999              94         17.102          6.033          1.100          3.000          4.537             5.394     336847.057      19952.209        688.573        193.905        160.999        486.000        753.000          1.000        15521.2         5592.0      35379.092          8.575       1552.117         559.20         142.06         386.91         15.806         152.81           1.530      11341.778       3800.502         12.969         311.13          0.000           0.38          6.033          3.040       3800.502        150.000
     25/01/1999              95         17.102          6.033          1.100          3.000          4.537             5.394     336847.057      19952.209        686.317        193.905        160.999        486.000        753.000          1.000        15652.6         5845.8      35379.092          8.603       1565.260         584.58         142.06         374.68         16.523         152.81           1.530      11341.778       3800.502         14.215         311.13          0.000           0.41          6.033          3.040       3800.502        150.000
     26/01/1999              96         17.102          6.033          1.100          3.000          4.537             5.394     336847.057      19952.209        681.793        193.905        160.999        486.000        753.000          1.000        15888.2         6141.5      35379.092          8.630       1588.818         614.15         142.06         368.66         17.359         152.81           1.530      11341.778       3800.502         15.599         311.13          0.000           0.45          6.033          3.040       3800.502        150.000
     27/01/1999              97         17.102          6.033          1.100          3.000          4.537             5.394     336847.057      19952.209        675.789        193.905        160.999        486.000        753.000          1.000        16132.0         6440.6      35379.092          8.658       1613.201         644.06         142.06         363.14         18.205         152.81           1.530      11341.778       3800.502         13.800         311.13          0.000           0.40          6.033          3.040       3800.502        150.000
     28/01/1999              98         17.102          6.033          1.100          3.000          4.537             5.394     336847.057      19952.209        670.630        193.905        160.999        486.000        753.000          1.000        16359.1         6732.9      35379.092          8.686       1635.913         673.29         142.06         356.62         19.031         152.81           1.530      11341.778       3800.502         14.822         311.13          0.000           0.43          6.033          3.040       3800.502        150.000
     29/01/1999              99         17.102          6.033          1.100          3.000          4.537             5.394     336847.057      19952.209        663.953        193.905        160.999        486.000        753.000          1.000        16610.6         7035.1      35379.092          8.713       1661.064         703.51         142.06         351.55         19.885         152.81           1.530      11341.778       3800.502         14.186         311.13          0.000           0.41          6.033          3.040       3800.502        150.000
     30/01/1999             100         17.102          6.031          1.100          3.000          4.537             5.394     336847.057      19952.209        673.501        193.905        160.999        486.000        753.000          1.000        16822.2         7321.1      35379.092          8.741       1682.223         732.11         142.06         344.11         20.693         152.93           1.530      11341.778       3803.219         13.864         311.02          0.000           0.40          6.031          3.043       3803.219        150.000
     31/01/1999             101         17.102          5.850          1.100          3.000          4.537             5.394     336847.057      19952.209        676.229        193.905        160.999        486.000        753.000          1.000        16988.5         7589.0      35379.092          8.769       1698.848         758.90         142.06         333.95         21.450         162.26           1.530      11341.778       4029.335         14.907         301.69          0.000           0.00          5.850          3.223       4029.335        150.000
     01/02/1999             102         17.102          5.718          1.100          3.000          4.537             5.394     336847.057      19952.209        685.339        193.905        160.999        486.000        753.000          1.000        17061.3         7751.5      35379.092          8.795       1706.133         775.15         142.06         324.98         21.910         169.07           1.530      11341.778       4194.435         11.800         294.88          0.000           0.00          5.718          3.356       4194.435        150.000
     02/02/1999             103         17.102          5.549          1.100          3.000          4.537             5.394     336847.057      19952.209        706.317        193.905        160.999        486.000        753.000          1.000        17227.3         7993.7      35379.092          8.823       1722.727         799.37         142.06         317.35         22.595         177.79           1.530      11341.778       4405.876         12.565         286.16          0.000           0.00          5.549          3.525       4405.876        150.000
     03/02/1999             104         17.102          5.386          1.100          3.000          4.537             5.394     336847.057      19952.209        701.423        193.905        160.999        486.000        753.000          1.000        17483.5         8297.8      35379.092          8.851       1748.353         829.78         142.06         312.57         23.454         186.20           1.530      11341.778       4609.770         13.155         277.74          0.000           0.00          5.386          3.688       4609.770        150.000
     04/02/1999             105         17.102          5.243          1.100          3.000          4.537             5.394     336847.057      19952.209        696.836        193.905        160.999        486.000        753.000          1.000        17693.3         8565.2      35379.092          8.879       1769.327         856.52         142.06         306.81         24.210         193.56           1.530      11341.778       4787.968         12.530         270.39          0.000           0.00          5.243          3.830       4787.968        150.000
     05/02/1999             106         17.102          5.113          1.100          3.000          4.537             5.394     336847.057      19952.209        688.712        193.905        160.999        486.000        753.000          1.000        17954.7         8871.3      35379.092          8.906       1795.470         887.13         142.06         302.33         25.075         200.27           1.530      11341.778       4950.807         12.460         263.67          0.000           0.00          5.113          3.961       4950.807        150.000
     06/02/1999             107         17.102          4.980          1.100          3.000          4.537             5.394     336847.057      19952.209        682.824        193.905        160.999        486.000        753.000          1.000        18161.9         9120.9      35379.092          8.934       1816.193         912.09         142.06         298.10         25.780         207.12           1.530      11341.778       5116.820         13.891         256.82          0.000           0.00          4.980          4.093       5116.820        150.000
     07/02/1999             108         17.102          4.871          1.100          3.000          4.537             5.394     336847.057      19952.209        681.731        193.905        160.999        486.000        753.000          1.000        18226.5         9221.4      35379.092          8.962       1822.648         922.14         142.06         294.51         26.064         212.74           1.530      11341.778       5252.883         13.220         251.21          0.000           0.00          4.871          4.202       5252.883        150.000
     08/02/1999             109         17.102          4.819          1.100          3.000          4.537             5.394     336847.057      19952.209        722.087        193.905        160.999        486.000        753.000          1.000        18249.5         9275.0      35379.092          8.989       1824.952         927.50         142.06         291.45         26.216         215.41           1.530      11341.778       5317.737         12.375         248.54          0.000           0.00          4.819          4.254       5317.737        150.000
     09/02/1999             110         17.102          4.750          1.100          3.000          4.537             5.394     336847.057      19952.209        797.167        193.905        160.999        486.000        753.000          1.000        18311.1         9336.6      35379.092          9.000       1831.111         933.66         142.06         291.45         26.390         218.98           1.530      11341.778       5404.288         11.755         244.96          0.000           0.00          4.750          4.323       5404.288        150.000
     10/02/1999             111         17.102          4.652          1.100          3.000          4.537             5.394     336847.057      19952.209        795.331        193.905        160.999        486.000        753.000          1.000        18448.8         9474.2      35379.092          9.731       1844.877         947.42         142.06         291.45         26.779         224.06           1.530      11341.778       5527.339         13.820         239.89          0.000           0.00          4.652          4.422       5527.339        150.000
     11/02/1999             112         17.102          4.652          1.100          3.000          4.537             5.394     336847.057      19952.209        786.682        193.905        160.999        486.000        753.000          1.000        18542.5         9474.2      35379.092         10.000       1854.255         947.42         142.06         300.83         26.779         224.06           1.530      11341.778       5527.339         11.455         239.89          0.000           0.00          4.652          4.422       5527.339        150.000
