ApsimVersion = 7.10 r32c72e495ed39966b5eaf17f9fbca83a93144f5b
format = csv
Title = Sorghum_Gatton_Tiller_x_Density_2 outputfileArea
DaysAfterSowing,CulmArea,lai,TPLA,LeafNo,deltaTT,radn
(days),(),(m2/m2),(m2),(leaves),(oCd),()
103,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.658921,16296.558160,17.101852,12.565000,16.360001
104,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.462078,16296.558160,17.101852,13.155001,26.480000
105,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.283540,16296.558160,17.101852,12.530000,22.969999
106,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.119346,16296.558160,17.101852,12.460016,30.520000
107,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,4.950745,16296.558160,17.101852,13.890844,25.990000
108,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,4.803976,16296.558160,17.101852,13.219999,8.850000
109,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,4.677891,16296.558160,17.101852,12.375000,3.440000
110,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,4.605072,16296.558160,17.101852,11.755000,9.630000
111,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,4.482495,16296.558160,17.101852,13.820001,23.020000
112,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,4.482495,16296.558160,17.101852,11.455000,17.540001
